student_id,dropout_probability,flagged_at_risk
be54d487cca1,0.19,False
e56e3a34cf54,0.19,False
07e9fddab831,0.19,False
bce614fa22da,0.19,False
80c00f4bac0b,0.19,False
765fd24e22d2,0.19,False
961ad912854f,0.19,False
e4c8501e63de,0.19,False
fe2bcb3fb44a,0.19,False
e42774ac0358,0.19,False
b05e397c8799,0.19,False
7a99f220e661,0.19,False
93c13bcbaeff,0.19,False
b7eeaef04337,0.19,False
44f018f09b8a,0.19,False
d77c0909c55b,0.19,False
de2687782bd2,0.19,False
7bdd52bd76f6,0.19,False
87b0cf8e0607,0.19,False
dab5f50b0d2c,0.19,False
7d6e3a73fb86,0.19,False
f766f0d5f672,0.19,False
b5ab61353d0b,0.19,False
a8f0b450004d,0.19,False
0ef559db6e5c,0.19,False
69ed0b46da7d,0.19,False
25ea7a8d27f6,0.19,False
46cebe8cc705,0.19,False
f74eb9bb5e6d,0.19,False
be049cee331e,0.19,False
9ca1909a3d0a,0.19,False
c1cb69948e27,0.19,False
6735000cb11d,0.19,False
9560f6606e5a,0.19,False
ead53a29b7d0,0.19,False
c945634e892b,0.19,False
0ee5f0fa3b6f,0.19,False
df5fc453c3a8,0.19,False
8e363618cc70,0.19,False
79319267ff93,0.19,False
0cf5c007e516,0.19,False
2b700b4518b0,0.19,False
dc7909b14dd8,0.19,False
6ed7bfda95c4,0.189,False
e96a6750e7e2,0.189,False
8172b10361b3,0.189,False
990928a36561,0.189,False
b1905d2735fc,0.189,False
781abbd4f081,0.189,False
0b77541ccba6,0.189,False
d3c9299bf0b7,0.189,False
ba5d75ffd432,0.189,False
fba84c2bd7bb,0.189,False
d1bb73d42bc4,0.189,False
386ddd348b57,0.189,False
ac8d8e5f5095,0.189,False
251525ea0fc2,0.189,False
3d3958900974,0.189,False
d2264d48e5ff,0.189,False
eb6ed18d87bd,0.189,False
7c4423ed0190,0.189,False
8e41673495ff,0.189,False
619e53c175a3,0.189,False
2926c5bbeabf,0.189,False
da9a4d492603,0.189,False
f77a1db0c69f,0.189,False
6eb638ce73c5,0.189,False
c09974e21fa1,0.189,False
68dcfc417c29,0.189,False
3ad4f1d34b13,0.189,False
b32dbbaba714,0.189,False
3d4ebd6dd642,0.189,False
9a9f11bcef37,0.188,False
6c6dd5a69bfd,0.188,False
00391536e6b1,0.188,False
01abae7c78d6,0.188,False
3438d5e6a930,0.188,False
e54e46f8bc06,0.188,False
f440ad6a71a0,0.188,False
6dd1b77eeee0,0.188,False
f6b8220243ed,0.188,False
2ea76bd3d078,0.188,False
2cf143432c02,0.188,False
2e02ee6bfae7,0.188,False
8f4ce907bb10,0.188,False
a545627c03b2,0.188,False
b6d5630988cf,0.188,False
4e2441377bd6,0.188,False
cd0fca7b66bd,0.188,False
37fe8f4fd5c0,0.188,False
145060f316e5,0.188,False
54edb49e2b78,0.188,False
668693d352e7,0.188,False
b5d05eba15ed,0.188,False
60f657fa0960,0.188,False
a1fcd90c92c9,0.188,False
3f73097a4633,0.188,False
f1601482e95c,0.188,False
880519fcf10a,0.188,False
ac91a02ec9b0,0.188,False
f5193d63d36f,0.188,False
ca10ca3bcf95,0.188,False
02029b01c192,0.188,False
53393bc8459e,0.188,False
c285a2ba8698,0.188,False
fdbfbdd4cbb1,0.188,False
7bfdc081ce57,0.188,False
a4df53c631da,0.188,False
470fb247d75a,0.188,False
e9d5299b7cd2,0.188,False
f087252e86a9,0.187,False
8256fc00ca51,0.187,False
6be8fae63acb,0.187,False
e492bed2c019,0.187,False
35ff1501cec2,0.187,False
594a31768ddb,0.187,False
c84db3ace8d7,0.187,False
47b67ea991f5,0.187,False
cb8a3ebb09a1,0.187,False
3ef44b93b4fb,0.187,False
2dc1edae1d3d,0.187,False
7c210c9b493c,0.187,False
2b234aac0130,0.187,False
5c31909549a7,0.187,False
8f89435a78fc,0.187,False
9d85ac5ceabf,0.187,False
3bb9fb0093df,0.187,False
955abbfc6dee,0.187,False
cbb7e60ad9c2,0.187,False
608590621ae6,0.187,False
1406a324a636,0.187,False
634ac30110e8,0.187,False
540e143fb9bc,0.187,False
1e8e78fbcc5d,0.187,False
b569a6d6b1a4,0.187,False
c7338b72b779,0.187,False
9c237161c631,0.187,False
26071ea9e63d,0.187,False
42bcc5376589,0.187,False
742d3c21fd8f,0.187,False
5f6bce23b28a,0.187,False
e148dc2bd261,0.187,False
bf02e91ba102,0.187,False
f6120210c283,0.187,False
14237a2e0be5,0.187,False
819c99510271,0.187,False
1055bc389937,0.187,False
23967b1e7c59,0.187,False
ac8ad21ab6de,0.187,False
052e9dd2807f,0.186,False
1ea7f9e96cbb,0.186,False
1f7aec27ba81,0.186,False
723a712de1f8,0.186,False
aa2808616ee3,0.186,False
4aae05c9cd9e,0.186,False
6379da11e6e5,0.186,False
94f94d691f0f,0.186,False
18f66de4d6ec,0.186,False
32efa501dea8,0.186,False
64c7a0d7fa2f,0.186,False
0e70cabfecbb,0.186,False
6f00d11ae1d0,0.186,False
d3f34a54d3e6,0.186,False
bec49eee5d2c,0.186,False
0cbaaf553ba5,0.186,False
6a6547b174b6,0.186,False
cf23359a1885,0.186,False
21b29f5ca724,0.186,False
fa99f0ba087a,0.186,False
7e2a71d2b9ad,0.186,False
e71ead81f82e,0.186,False
cc818e06b395,0.186,False
8dbd29d4ccf9,0.186,False
bd59436d5369,0.186,False
989dd066d65a,0.185,False
200a1d682175,0.185,False
c1551b09d55d,0.185,False
a1d290f734d9,0.185,False
2248b2073e71,0.185,False
f6fac37f74b3,0.185,False
73b99d3dabbf,0.185,False
e30f7ebaf3d5,0.185,False
a2b48734d83c,0.185,False
2671b65c15c4,0.185,False
198eeda1a6fd,0.185,False
1964e44e390a,0.185,False
7bf2f6aedb3e,0.185,False
28774f12860c,0.185,False
23d6cf28ac58,0.185,False
254a986a03dd,0.185,False
d7ca0d6b1a88,0.185,False
4940f343b50f,0.185,False
2c0b4edb2687,0.185,False
ebe21e8630d7,0.185,False
57eed295dfec,0.185,False
bab32230ba31,0.185,False
5e986da98834,0.185,False
34b3eb28bc0c,0.185,False
6aa43ae3d55b,0.185,False
edf3f9593269,0.185,False
8c822267517d,0.185,False
6d37028a574e,0.185,False
6475be3f746b,0.185,False
b57b23648d2d,0.185,False
02bcbdd7e00b,0.185,False
caa37a2ecce6,0.185,False
8e9c1bcc31d5,0.185,False
d4d31bd38b8c,0.185,False
7d26d7a4d6d9,0.184,False
c6c6e3f4bb29,0.184,False
7e568682fc7f,0.184,False
a7758e758e3b,0.184,False
5bb2cc645aa3,0.184,False
a2e5b4b6a254,0.184,False
28c6124f42f8,0.184,False
a3338e149c35,0.184,False
0a634464819f,0.184,False
b2be02681a53,0.184,False
e0d8adde7998,0.184,False
a17157077a1c,0.184,False
851d3b4e582a,0.184,False
626733edacfc,0.184,False
d4e92898b8a8,0.184,False
53baa6b235ed,0.184,False
5fdb9ea15cbd,0.184,False
7ff8e359117a,0.184,False
960315118187,0.184,False
c7c98389dcdd,0.184,False
c475948c5214,0.184,False
bab5cacdef28,0.184,False
a5eb43025e1a,0.184,False
2c623f1951c6,0.184,False
c4a7e3080711,0.184,False
da263bdf1883,0.184,False
fa3b137438dd,0.184,False
353ce190e1cf,0.184,False
c8a26781471e,0.184,False
d42066c9a6d3,0.184,False
e2d2cf642a97,0.184,False
03e5f77f112a,0.184,False
e5689638669d,0.184,False
80917816766a,0.184,False
1eb94fe42746,0.184,False
4e7e51c472e5,0.184,False
9de9072a3fa7,0.183,False
e2249e54a76f,0.183,False
0d95ab06d417,0.183,False
7672dd530e7c,0.183,False
149598995465,0.183,False
d4e317b3646f,0.183,False
09f56a813155,0.183,False
56555123003a,0.183,False
375133a78a22,0.183,False
274270c51522,0.183,False
228ba559adb6,0.183,False
e55bcc627dce,0.183,False
ef963c1cbeb6,0.183,False
cc00c3dcd27b,0.183,False
2397e1e9a599,0.183,False
2966abdd2ad7,0.183,False
49d52584c2e7,0.183,False
43b256206aa3,0.183,False
04997e721a03,0.183,False
add72cd227e1,0.183,False
fa963b95c47e,0.183,False
2b8384a84efd,0.183,False
2b90aa0f68d1,0.183,False
bf18bc89d98c,0.183,False
6b658e39039c,0.183,False
601b96bdefe9,0.183,False
00b66e8070c9,0.183,False
8b3ad498a4e4,0.183,False
434d740af95c,0.182,False
3a382404f361,0.182,False
c996e13e11cb,0.182,False
d6d089ef526c,0.182,False
80d89b6ffba2,0.182,False
f4abaada60df,0.182,False
693d42b25982,0.182,False
004f95523855,0.182,False
94dafbd3c80b,0.182,False
aca47f5232d0,0.182,False
9a0c88124a6d,0.182,False
0ccf649f4c42,0.182,False
3f3f30d21dcb,0.182,False
6d1b7d9d0a9c,0.182,False
3078617b6de3,0.182,False
0f078bfc88f1,0.182,False
fd8fbad11bed,0.182,False
bb2e295bc7d5,0.182,False
0e3c23df5f30,0.182,False
de3660721940,0.182,False
c49ffcfafe93,0.182,False
eb636b27b2d1,0.182,False
25f313e5f7e8,0.182,False
d0142ce3fca3,0.182,False
0a6847f9cca0,0.182,False
7a3c011de7e6,0.182,False
13bb0d0a0056,0.182,False
e6a58df8c807,0.182,False
01a7698fa1c4,0.182,False
872969e132bc,0.182,False
e1415bf53441,0.182,False
a4788a8cfe3a,0.182,False
6c00a57bf120,0.182,False
560bfb200762,0.182,False
811c6bfcee66,0.182,False
3678ca58b822,0.182,False
9f64ab113ebf,0.181,False
80557fd2e335,0.181,False
ef04589c5216,0.181,False
43bd34b96623,0.181,False
5bf74f707078,0.181,False
0b5048120292,0.181,False
b835d05b3483,0.181,False
248ac736bbe1,0.181,False
288685d90f27,0.181,False
28f337bbdd7a,0.181,False
7944dfd5df34,0.181,False
895200e5c0c9,0.181,False
4cbfb03ed859,0.181,False
3de3f93443c2,0.181,False
1d11e20572ea,0.181,False
c04db494a68c,0.181,False
edff837cb12b,0.181,False
5fe78410737b,0.181,False
399d50062444,0.181,False
0cdffc8ad0f5,0.181,False
0c75ece19c47,0.181,False
eb365756f06f,0.181,False
7e90c9c5def4,0.181,False
cd5a07b838de,0.181,False
86e98d6ec3e1,0.181,False
3f870bef1e9f,0.181,False
46a8c6e5cd51,0.181,False
f35c1f120e3b,0.181,False
058e786b8711,0.181,False
b47aa34afa0d,0.181,False
14b42f629f4a,0.181,False
e9d7e70524f0,0.18,False
cc8bf32b960f,0.18,False
e6236969e2aa,0.18,False
9fd523c3c64f,0.18,False
9fa3a785ed69,0.18,False
4b94a9353922,0.18,False
753ffab9a296,0.18,False
f92c413022eb,0.18,False
f6fc3e00e9c6,0.18,False
f20cfba1b431,0.18,False
4c7a7e8402a4,0.18,False
2241e7906e8d,0.18,False
01da64e9970e,0.18,False
e85eed88297f,0.18,False
4f068709875b,0.18,False
863963916ec2,0.18,False
c3220ced2f94,0.18,False
3b4a30706fe6,0.18,False
ea6ad7d7ea0b,0.18,False
e9f5bc976707,0.18,False
3f8a9282bf77,0.18,False
0ad2602d4cd0,0.18,False
85ac51fd0fac,0.18,False
d9039ae20654,0.18,False
d975a2d55c4a,0.18,False
48e47971d542,0.18,False
3ac3f5310326,0.18,False
09188023ee4d,0.18,False
c45c6b17fd29,0.18,False
7d4b92c26967,0.18,False
bf90e99755b1,0.18,False
709887610b11,0.18,False
88b531595957,0.18,False
06d94d641d4e,0.18,False
d7ae9dba3495,0.18,False
c6f4aa72bef4,0.18,False
f7b78cefc247,0.18,False
3a96f7398db2,0.18,False
56d65f24aafe,0.18,False
6d9e3625cca7,0.18,False
0500249b1380,0.18,False
6c3269f07417,0.18,False
8b4e488558e4,0.18,False
8b4a01b06b41,0.18,False
0596cf3c6dd3,0.18,False
8572c3ff9d6d,0.18,False
5fd7aea08f72,0.18,False
0d820fdc2e58,0.18,False
55c2db8ad1cd,0.18,False
d93c46e3ad06,0.179,False
2fa7fef0e749,0.179,False
2095ca0b9816,0.179,False
e7c992dc64a2,0.179,False
20a7e232b7d9,0.179,False
5dc8d94c4c64,0.179,False
1c6a7e10c7d3,0.179,False
32e5f9ba3217,0.179,False
7397eedf9168,0.179,False
ac7fb641fec9,0.179,False
7f84169c9ee9,0.179,False
558d68c09480,0.179,False
e5c93adeb029,0.179,False
494b6154ad3b,0.179,False
c4e129cb6d13,0.179,False
64cd85c4f689,0.179,False
a7b388ef5c6f,0.179,False
6cdff80e0296,0.179,False
e4162b2419d5,0.179,False
ea390c5de83e,0.179,False
8768c6f83701,0.179,False
18b8ce87b398,0.179,False
706598700838,0.179,False
93725c470a99,0.179,False
b800b5b371de,0.179,False
8b54e2f6aa7a,0.179,False
59e2950cd422,0.179,False
4da2113acdb7,0.179,False
72e9fd07db3b,0.179,False
6c4fdcbc2404,0.179,False
e6d4ec770a84,0.179,False
7305eee2171e,0.179,False
35291379170e,0.179,False
510c101f6bb5,0.179,False
4b7dd2553ae1,0.178,False
20e7a7137464,0.178,False
8e69b586f52a,0.178,False
d954ac819a4d,0.178,False
bb3e579d8862,0.178,False
6f70f93db949,0.178,False
a103373fb3ac,0.178,False
04b43278da5a,0.178,False
aa886407f580,0.178,False
b364827887bc,0.178,False
443c6ab2db2a,0.178,False
971ceab40651,0.178,False
c811c0ffa890,0.178,False
e074138fa2ba,0.178,False
e6b84b63cf98,0.178,False
78e73d925f0c,0.178,False
7a2962145098,0.178,False
503a182c2037,0.178,False
366a31e51445,0.178,False
9a406420b91c,0.178,False
e67cd0311028,0.178,False
79d2307fe9c7,0.178,False
3bf28afdf521,0.178,False
1cdda1e55980,0.178,False
4e93b281acbc,0.178,False
9bfeca4f0726,0.178,False
e21dc1ffe303,0.178,False
3ef7cbbcea84,0.178,False
e353a2d32062,0.178,False
96a8073ac4a3,0.178,False
e7f645abe2ce,0.178,False
5af30b468105,0.177,False
6f515d7cc676,0.177,False
5aa220a37f42,0.177,False
4758682fce07,0.177,False
1751cf1e8882,0.177,False
9e42ef68e45a,0.177,False
944c38f1f89c,0.177,False
3b2d76bb189f,0.177,False
b1a61043a51b,0.177,False
1e1e410a5364,0.177,False
5d56a57e419f,0.177,False
79078a078fd9,0.177,False
00123fb6f525,0.177,False
deb7e9ce751e,0.177,False
361f0834b806,0.177,False
e11b806b40a0,0.177,False
0807e6845a0d,0.177,False
82eabd352d8c,0.177,False
ef49afb61a02,0.177,False
c217cc022deb,0.177,False
ed4e132d0bea,0.177,False
c96200e810c1,0.177,False
a621a7c65def,0.177,False
a1b45e4850e2,0.177,False
050627075534,0.177,False
0dfaef101366,0.177,False
5419121a9f94,0.177,False
61de37081697,0.177,False
cafd8fab9d2c,0.177,False
e8bc69968ec8,0.177,False
bda3df658f6d,0.177,False
787bcc6c0647,0.177,False
2e3f36ae7633,0.177,False
f44c5eaa1fc0,0.176,False
3e311ece5602,0.176,False
b58aa8c1d2c7,0.176,False
559ac5cdcaf0,0.176,False
0ab417406230,0.176,False
0dc201ed0bec,0.176,False
396d64143082,0.176,False
175bc4ef93a3,0.176,False
b530cfc93b8c,0.176,False
b52abcf46fe3,0.176,False
595115670570,0.176,False
2e08e9314fb5,0.176,False
6c3df268603f,0.176,False
872910738954,0.176,False
67ab5ab8f3c7,0.176,False
c701f8cb7895,0.176,False
fc118a84966d,0.176,False
d0e996261788,0.176,False
f3fb3329d03c,0.176,False
3351bf45e8a1,0.176,False
449486e65d0f,0.176,False
f11bfdf9137a,0.176,False
a49a17f28f23,0.176,False
252793298781,0.176,False
bbb072c3487f,0.176,False
102d717d45e7,0.176,False
7cd73f2d8655,0.176,False
2a8a29bd4f19,0.176,False
73aa0bf581de,0.176,False
7fb62b2bad89,0.176,False
028d333f3115,0.176,False
142d66067dbf,0.176,False
6ad66d1b7b3c,0.176,False
13453d4ef4ca,0.176,False
7f22460eeabb,0.176,False
27bb4b987fe0,0.176,False
30b77eb87e02,0.176,False
490171ac05c7,0.176,False
bc5a5adc5f12,0.175,False
fd9423e9bb76,0.175,False
e71d398f1eaa,0.175,False
485b4d348f15,0.175,False
5a9c080d17ff,0.175,False
45bd63ca601f,0.175,False
63fe7772b8a7,0.175,False
44c3cf96ce3c,0.175,False
72c51f5f0b0f,0.175,False
e115c0cd0ab7,0.175,False
5efa49c0d324,0.175,False
7f614a6ccc90,0.175,False
d66532f489a8,0.175,False
5ee8f7da98c3,0.175,False
2651e3793b43,0.175,False
25e1591251c9,0.175,False
982a30284e2a,0.175,False
11b5917f002a,0.175,False
826ba88c61c7,0.175,False
2a4ab5cd9cc7,0.175,False
aaeae540cdab,0.175,False
10f4e87fe7b4,0.175,False
7ee56658c738,0.175,False
04bf0b6b8074,0.175,False
57386d3870f1,0.175,False
ace555c1ab4f,0.175,False
718ffe13074d,0.175,False
d621a25fd2d4,0.175,False
5c4ca741b4f1,0.175,False
2e5f52a4af58,0.175,False
619c28bddff1,0.175,False
96036f3fdecb,0.175,False
9e147e696785,0.175,False
adc1b6e15190,0.175,False
fc0d8a75fc82,0.175,False
214a45831b69,0.175,False
ea9588f36523,0.175,False
24491870cca8,0.175,False
a2b42952214a,0.175,False
679f49c3ef42,0.175,False
503ca2045d85,0.175,False
1b8ca40e6eb9,0.175,False
7afd9ec0d79e,0.175,False
f038656129dc,0.174,False
a4d44f5ec432,0.174,False
7f0d77c55391,0.174,False
4c4699b6278e,0.174,False
c9614bba19c5,0.174,False
29a9c33a5932,0.174,False
408b39ec9323,0.174,False
697f114c1f2d,0.174,False
de32da4d4411,0.174,False
ddf8a78d6921,0.174,False
bb3cd8bc696c,0.174,False
bec87f3d78a5,0.174,False
275ba7f04bba,0.174,False
421572a7c301,0.174,False
01c3c49af0a2,0.174,False
cee9682ef9b1,0.174,False
e05eb585e3c2,0.174,False
0cb69448d67a,0.174,False
4247f06ae03d,0.174,False
32d1ea519b1e,0.174,False
1ae1a30dd15c,0.174,False
55902822bf65,0.174,False
9dd802c2246c,0.174,False
f3f06f306bf2,0.174,False
87710c9ccc61,0.174,False
7c01c0d318a2,0.174,False
daa9ea8c5cd2,0.174,False
84e47bc731ff,0.174,False
6fcd316511e7,0.174,False
c4e77ab8e175,0.174,False
4a7e42f6c7f4,0.174,False
38b5bf5d873e,0.174,False
bac2144d094d,0.174,False
bc053435e887,0.174,False
701949fa5283,0.174,False
99ee4e81204f,0.174,False
ceb4cddbb323,0.174,False
0569aae8c06c,0.174,False
e27fbb7888fa,0.174,False
767edf1292b9,0.174,False
18621a06e750,0.174,False
177f89ed7c0f,0.174,False
39a7b5538237,0.174,False
21f9655d4403,0.174,False
f22e3f4d1225,0.174,False
c57c808f5aeb,0.173,False
8c74e9be6082,0.173,False
749a4efe0b9b,0.173,False
cd398f46a87e,0.173,False
10c7144e3bcf,0.173,False
d5c1709fd84f,0.173,False
ac9e4970e04e,0.173,False
8b58ee45a9cf,0.173,False
12af40962577,0.173,False
9a3fcf4c6ad3,0.173,False
3e7902f330cf,0.173,False
7887e78ac923,0.173,False
6e2a9080e491,0.173,False
aedaad24b4bc,0.173,False
144ada9d8a13,0.173,False
000de0e88c7e,0.173,False
eecad8759195,0.173,False
6a577bbbabb8,0.173,False
ec7037f8b3b7,0.173,False
c1cc2429190c,0.173,False
f724d9829873,0.173,False
228c009032a4,0.173,False
96a22b66bb5a,0.173,False
a652a0eb531d,0.173,False
4b8ff360e2b4,0.173,False
64d070442d9f,0.173,False
21edbac30a7e,0.173,False
da8056e8bac7,0.173,False
5c87371983c7,0.173,False
ce5c21d3d15d,0.173,False
03ad10da9140,0.173,False
fce70aa35b1a,0.173,False
0c9fa0b377a5,0.173,False
6d52aa6a4ca7,0.173,False
669de8c3248d,0.173,False
552d625eb176,0.173,False
2301f249df79,0.172,False
3f2619f02a94,0.172,False
d239df95477a,0.172,False
5879f70e5d84,0.172,False
6234c36faf53,0.172,False
19165eb15393,0.172,False
197ec785dc28,0.172,False
01450f1ef6b6,0.172,False
e330cd5f167d,0.172,False
418ead226f9e,0.172,False
70ee94a2e004,0.172,False
f302ac6189ec,0.172,False
e2676b77487a,0.172,False
433893e4a0eb,0.172,False
0edfa170b53a,0.172,False
4ea842506fe6,0.172,False
e4cee911956d,0.172,False
649c9c1cd74e,0.172,False
daf14578a92c,0.172,False
c0e3397ac939,0.172,False
075b7ae53928,0.172,False
e4ac80952d6b,0.172,False
fa5160cf7183,0.172,False
c2cbd2cd0582,0.172,False
35ed775cff8c,0.172,False
35a49a36dd16,0.172,False
ce17d0518aec,0.172,False
fa29bc1f5e95,0.172,False
990528f74b09,0.172,False
c947bf89ddb1,0.172,False
97ac4a6d593c,0.172,False
3637765ccc1f,0.172,False
81d5c32f83c1,0.172,False
d58e1f288eef,0.172,False
f879454976cb,0.172,False
accd08719a59,0.172,False
24d6beae5ef2,0.172,False
24eddc613032,0.172,False
0542ac7dd164,0.172,False
47cbee06b4ec,0.172,False
a3af9dd54894,0.172,False
d043646ee61e,0.172,False
34b5216d7e17,0.171,False
e1a44f0f81fe,0.171,False
b11e36ed4f86,0.171,False
9143fa2f6746,0.171,False
cda41c5612d8,0.171,False
60eefbc85303,0.171,False
52f0a13d2d18,0.171,False
e3edb51f82db,0.171,False
185d35ae2cdd,0.171,False
05b838314959,0.171,False
328d558c4fc5,0.171,False
22309964920c,0.171,False
ad773162091b,0.171,False
cdc2d5d79f68,0.171,False
bfec29fb0fa3,0.171,False
93db5add4e4a,0.171,False
b5b970fb8a25,0.171,False
e71f44cd962c,0.171,False
c8b97aa345bc,0.171,False
e9122eb77e87,0.171,False
a47da8d8299e,0.171,False
66bff4179241,0.171,False
edc49cd07303,0.171,False
cef5a874bf1f,0.171,False
55e997c4aeef,0.171,False
7ec75a508874,0.171,False
d0fa9bdee371,0.171,False
df2c2a705f6e,0.171,False
d4571db5cc16,0.171,False
1b151e2f1650,0.171,False
a68d6e86e74e,0.171,False
2e3e8f0bf814,0.171,False
868afb738252,0.171,False
17fa42ff594c,0.171,False
9c332dda88be,0.171,False
7620b2bc708d,0.171,False
bca0e2c73717,0.171,False
c5dd33001a50,0.171,False
1be97007e9ce,0.171,False
43dd436a1d12,0.171,False
2dd2c6633760,0.171,False
b33c760a38b7,0.17,False
f39a14e8bd64,0.17,False
3e5c4b6b029d,0.17,False
1dd593794964,0.17,False
9ae30163d4f7,0.17,False
150d000bccc4,0.17,False
f987a30d286f,0.17,False
8739cc3c6b98,0.17,False
eba1c89f0305,0.17,False
b30fa9aaf804,0.17,False
0d640f57a8ab,0.17,False
60d596d0de29,0.17,False
64b00e913179,0.17,False
b6c2e3e4f3da,0.17,False
c9c508e7ea4a,0.17,False
71aa84cb5516,0.17,False
71d18b6fc9b0,0.17,False
b01465eef4fb,0.17,False
1aaeb22203b3,0.17,False
0ed5343226bb,0.17,False
3d0395f7c524,0.17,False
ddc3546f5c50,0.17,False
c956768603f7,0.17,False
acb7f310c4ce,0.17,False
24ed7031432d,0.17,False
fd9570ea6848,0.17,False
744bcebd1c08,0.17,False
12b5f2e23cc3,0.17,False
c4d4c7ba7178,0.17,False
e101757ea052,0.17,False
d2a22141016e,0.17,False
af8ad75b77e7,0.17,False
6f230e16adad,0.169,False
aad22b51e32d,0.169,False
9fcfcaa305f4,0.169,False
d062a501a383,0.169,False
ae26e0f842ef,0.169,False
f85bb01b308d,0.169,False
fc75009fdfae,0.169,False
c7acd7a67679,0.169,False
bb625f43922a,0.169,False
fa57ee7455c5,0.169,False
78b61ecdb3e5,0.169,False
3d9708d25479,0.169,False
7a1d1879b161,0.169,False
35faccead8ef,0.169,False
8c243930009d,0.169,False
ae7595af1862,0.169,False
1a758b12b2f5,0.169,False
7223a4eecd5c,0.169,False
2990219f91bf,0.169,False
67c5c07ef248,0.169,False
a2f5e18b1333,0.169,False
4847985cf972,0.169,False
7cec85ed63be,0.169,False
76c527daa71e,0.169,False
2bea526d96b5,0.169,False
e0fdd6e874e0,0.169,False
25e93c755e21,0.169,False
ad92e998c655,0.169,False
df75fbbfd025,0.169,False
bc491891d921,0.169,False
d7743a84454e,0.169,False
2f846af2b713,0.169,False
fdb37df4163f,0.169,False
0070d8e56145,0.169,False
e30eb70a02b8,0.169,False
e97db644a386,0.169,False
c06aa084d879,0.169,False
81bb36d77e1e,0.169,False
7739fa5867e3,0.169,False
c4a2fb99f6de,0.169,False
98604949f5ae,0.169,False
4f4e8c0886b6,0.168,False
46ced61f8246,0.168,False
9cd84c0db4c3,0.168,False
018dba98a8a6,0.168,False
87b27c1a5f80,0.168,False
591b91b5d300,0.168,False
fe21e24bcdac,0.168,False
d020fa2aaf71,0.168,False
323f606cfd1d,0.168,False
2b6ddaa1cb31,0.168,False
2b05dbc94c88,0.168,False
598b2e249603,0.168,False
e68f2d942aab,0.168,False
99df3dc0e7dd,0.168,False
ac7531f62a88,0.168,False
8b06afe5711d,0.168,False
5b4780d386f8,0.168,False
3d747975174c,0.168,False
214d97084a36,0.168,False
3615211754fb,0.168,False
38c5c8dda9e4,0.168,False
2422c4a158dc,0.168,False
53e6755355de,0.168,False
07d91cf43a84,0.168,False
9a886433a73a,0.168,False
ef0e8dcd173b,0.168,False
eca656e95183,0.168,False
2acf21713677,0.168,False
3327d80db78f,0.168,False
eb93ebcbc7b8,0.168,False
c3f8dc414f9d,0.168,False
941901ee54b4,0.168,False
c143cfbf953a,0.168,False
4317edd29a26,0.168,False
6ce2ae909ab9,0.168,False
f6fcf8ef7baf,0.168,False
b2c7bbf4128a,0.168,False
1698c9f665d7,0.168,False
5214d51a52ea,0.168,False
9c401b26a5b7,0.168,False
9ee81baae29e,0.167,False
3cd469985678,0.167,False
58afb83215dd,0.167,False
d78505ed72ec,0.167,False
842fabbdf833,0.167,False
9655f557c135,0.167,False
e4f07f24a460,0.167,False
9662639f0448,0.167,False
0c6e96b9c8ea,0.167,False
7d196ccb3cd6,0.167,False
23da72c096af,0.167,False
f32c8214ccce,0.167,False
eb4e9b4940b6,0.167,False
c0e76f304756,0.167,False
aebe378c10f1,0.167,False
3bfbfed29a81,0.167,False
956692cb22b7,0.167,False
8ba57c051b66,0.167,False
bfcef82550cc,0.167,False
909dbb1fb993,0.167,False
efd18a5776f4,0.167,False
e85e94540380,0.167,False
82e8960c4a2f,0.167,False
77bf3ca5676d,0.167,False
8b0d9669b13c,0.167,False
a30a7fd08e82,0.167,False
b8fd5af34f6d,0.167,False
bc0432c969ed,0.167,False
b0e19644140d,0.167,False
fa73bbd06852,0.167,False
dfb11cc2ed79,0.167,False
144aa5b85fde,0.167,False
740db5317914,0.167,False
e6209fc04466,0.167,False
1f07817585ce,0.167,False
85e7bd480f8a,0.167,False
e566082e15dc,0.166,False
27b6171b9b7d,0.166,False
1ead9b755e4d,0.166,False
458968ef9a8f,0.166,False
4c2e9a4a9e53,0.166,False
9ad13a1393b2,0.166,False
ed20745a9151,0.166,False
294faaf20fa2,0.166,False
4c34069f0240,0.166,False
996f5c67fa0e,0.166,False
b83af00458f0,0.166,False
273a058bb8f1,0.166,False
47a0c8b894da,0.166,False
38341862e98d,0.166,False
3680a4908154,0.166,False
4cb92c1461d4,0.166,False
dfca04eaa63d,0.166,False
55a996edd92d,0.166,False
fd01d402aafd,0.166,False
ba7abb349811,0.166,False
0d1866e91098,0.166,False
769abdb43ef1,0.166,False
0bfdbdbfe72c,0.166,False
5c3045e696b8,0.166,False
bb51cd66ff06,0.166,False
10b2c8cc4027,0.166,False
726f747d5a4a,0.166,False
4acc02b7b394,0.166,False
7a577d09c94f,0.166,False
18c9b31859f2,0.166,False
de797b4f0d82,0.166,False
cded41fcf6e8,0.166,False
fc32772edcbc,0.166,False
4a61d6ef2a2b,0.166,False
08b6a4c18ff6,0.166,False
bf548d1372fb,0.166,False
0886e33263dc,0.166,False
25c9cc1e2210,0.166,False
7ce68fbd71b5,0.166,False
5dc55cdb03ac,0.166,False
92fffbcf7f0f,0.166,False
84391b4f8f3c,0.166,False
fc945b82d5e8,0.165,False
ff7abbfdde24,0.165,False
953d58debee9,0.165,False
